session_type,driver_number,transcription,player_ts,duration_ms,inserted_at
race,10,"Verstappen behind, backing off.",2023-09-03 14:32:23,5877,2023-09-03 14:32:29
race,24,Suggest another throttle forward.,2023-09-03 14:32:20,9077,2023-09-03 14:32:27
race,4,"Four laps to go, four laps to go.",2023-09-03 14:32:21,5792,2023-09-03 14:32:26
race,40,Four more laps after this. Four more laps.,2023-09-03 14:32:12,6154,2023-09-03 14:32:18
race,18,"Okay, minus two off-brake balance, Lance.",2023-09-03 14:32:12,5536,2023-09-03 14:32:17
race,55,"Thrust 0.6 behind and early K1. Remember, remember early K1.",2023-09-03 14:32:09,8224,2023-09-03 14:32:17
race,11,That is Hulkenberg in front at 4.3.,2023-09-03 14:32:03,5706,2023-09-03 14:32:11
race,14,"Albon point five, Albon, sorry, Albon one, Norris point five.",2023-09-03 14:32:00,7456,2023-09-03 14:32:07
race,1,"Obviously, just take care on the brakes now at this stage with the tyres. Expect they're about the window.",2023-09-03 14:31:58,7925,2023-09-03 14:32:07
race,1,"Yeah, if you increase that gap a little bit more, Max. Thank you.",2023-09-03 14:31:52,6666,2023-09-03 14:31:58
race,63,Four laps remaining.,2023-09-03 14:31:54,5002,2023-09-03 14:31:56
race,10,And Verstappen behind also 26.1.,2023-09-03 14:31:46,6688,2023-09-03 14:31:56
race,44,"So, we've got four laps when you cross the line. Gap at 1.8 already. You can go strat mode 5 and we'll just sit at the bottom of the pack.",2023-09-03 14:31:38,11530,2023-09-03 14:31:53
race,55,"Repair the measure, no risk, support cars, 0.4 behind, all cars.",2023-09-03 14:31:42,7946,2023-09-03 14:31:50
race,11,"OK, four laps to go. Besides the car behind, 2.2.",2023-09-03 14:31:41,6922,2023-09-03 14:31:49
race,10,"Zhou's done a 26.1.",2023-09-03 14:31:32,5792,2023-09-03 14:31:49
race,14,"So you're going to have DRS and Norris at point 7 ahead. You can go another click rearwards, brake balance, another click rearwards.",2023-09-03 14:31:41,8095,2023-09-03 14:31:47
race,2,"You're okay with everything I got, right? Okay.",2023-09-03 14:31:40,6069,2023-09-03 14:31:47
race,1,Four laps remaining.,2023-09-03 14:31:38,4832,2023-09-03 14:31:45
race,2,"If we have a bit more pace, let's use it.",2023-09-03 14:31:35,5600,2023-09-03 14:31:40
race,1,And Strat 3. Strat 3. Increase gap to Gasly. Gap to Checo is 12 seconds.,2023-09-03 14:31:28,10400,2023-09-03 14:31:38
race,16,And no risks.,2023-09-03 14:31:29,5386,2023-09-03 14:31:36
race,24,4 laps to go.,2023-09-03 14:31:32,4810,2023-09-03 14:31:36
race,10,And gap to Joe ahead is 1.6.,2023-09-03 14:31:24,6069,2023-09-03 14:31:30
race,18,"Five to go, three back to show behind.",2023-09-03 14:31:23,6389,2023-09-03 14:31:29
race,1,"Max, could you increase the gap to Gasly, please? Increase gap to Gasly.",2023-09-03 14:31:10,7520,2023-09-03 14:31:25
race,81,Bottas is P10 now. Bottas is P10 now.,2023-09-03 14:31:17,6666,2023-09-03 14:31:25
race,1,"It's quite an urgent request.",2023-09-03 14:31:18,4981,2023-09-03 14:31:25
race,2,Mode 13. Mode 13. Safety car window is closed. 5 to go.,2023-09-03 14:31:15,8394,2023-09-03 14:31:25
race,77,"Five laps to go. Lawson, Piastri still 8.5 behind.",2023-09-03 14:31:13,7093,2023-09-03 14:31:24
race,55,"I think we both hit the corner, no? Copy, 26 behind.",2023-09-03 14:31:10,9034,2023-09-03 14:31:18
race,16,We are good on energy and copy your message.,2023-09-03 14:31:09,7477,2023-09-03 14:31:16
race,16,"Yeah, take it back to corner.",2023-09-03 14:31:03,5834,2023-09-03 14:31:10
race,81,The sergeant is coming back towards you. Gap 10.05 seconds. Bottas is now in 8 seconds.,2023-09-03 14:30:59,6709,2023-09-03 14:31:03
race,14,"So we've got five more laps. Five more laps.",2023-09-03 14:30:49,5706,2023-09-03 14:30:54
race,40,"Sargeant, 4.5.",2023-09-03 14:30:49,5194,2023-09-03 14:30:54
race,18,Minus two on brake balance for the front of the progression.,2023-09-03 14:30:47,6069,2023-09-03 14:30:53
race,40,"Compared to Piastri, he's only getting in turn 8.",2023-09-03 14:30:43,7157,2023-09-03 14:30:51
race,11,So Leclerc the car behind 1.8. Five laps to go.,2023-09-03 14:30:37,7456,2023-09-03 14:30:45
race,2,Picking up green 9 position 5. Please green 9 position 5.,2023-09-03 14:30:37,7733,2023-09-03 14:30:42
race,14,"So Hamilton still behind Albon. He's 2.2 ahead of you. Norris 1.7.",2023-09-03 14:30:32,8373,2023-09-03 14:30:39
race,23,"And next time around there'll be five laps to go. Next time around, five laps to go.",2023-09-03 14:30:30,7264,2023-09-03 14:30:35
race,11,Expect Leclerc to get in.,2023-09-03 14:30:22,5045,2023-09-03 14:30:29
race,4,"And Alonso behind is on hard tyres one lap older than yours. Ok, it's fine. I'm just going to race to the end.",2023-09-03 14:30:12,11424,2023-09-03 14:30:26
race,27,"Five laps to go, Nico. Car behind is Perez. He's doing low 25s. He'll be a blue in a couple laps.",2023-09-03 14:30:12,12000,2023-09-03 14:30:25
race,14,"Fernando, we're happy to go rearwards brake balance now. One or two clicks rearwards brake balance. Now you're starting to get into the train.",2023-09-03 14:30:14,9077,2023-09-03 14:30:23
race,11,Just think about your bias offset. Think about bias offset. Signs at 1.6.,2023-09-03 14:30:15,7413,2023-09-03 14:30:22
race,20,Five laps to go.,2023-09-03 14:30:19,5280,2023-09-03 14:30:21
race,10,"And gap to Joe ahead 1.4. 3.2 to Verstappen behind. We've got six laps to go. Six laps to go.",2023-09-03 14:29:58,12192,2023-09-03 14:30:08
race,11,Mode 7.,2023-09-03 14:30:00,6090,2023-09-03 14:30:06
race,55,5.4 behind.,2023-09-03 14:30:01,5408,2023-09-03 14:30:06
race,18,"Six laps to go, Lance.",2023-09-03 14:29:57,5002,2023-09-03 14:30:01
race,40,"Okay, Piastri back in the DRS. Keep an eye on the battery.",2023-09-03 14:29:51,6474,2023-09-03 14:29:59
race,1,"As I say, there'll be five laps remaining across the line.",2023-09-03 14:29:49,6026,2023-09-03 14:29:54
race,1,Just continue this level of lift at coast.,2023-09-03 14:29:45,5258,2023-09-03 14:29:52
race,77,Six laps to go at Sock 6. Go back to Sock 6.,2023-09-03 14:29:45,6026,2023-09-03 14:29:51
race,55,5.5 behind.,2023-09-03 14:29:45,5450,2023-09-03 14:29:51
race,2,"Okay, six to go.",2023-09-03 14:29:45,5088,2023-09-03 14:29:50
race,11,Gap to Sainz at 1.1.,2023-09-03 14:29:42,5088,2023-09-03 14:29:48
race,1,"Okay, so the gap behind 12 seconds. Five and a half laps remaining. It's now Checo in P2.",2023-09-03 14:29:30,10272,2023-09-03 14:29:40
race,14,"Hamilton is 3.2 ahead, but he's about to pass Albon I suspect. Norris is 2.3 ahead.",2023-09-03 14:29:25,9077,2023-09-03 14:29:34
race,4,"Six laps to go, six laps to go.",2023-09-03 14:29:24,5877,2023-09-03 14:29:30
race,40,"Currently 2 seconds faster than Sargeant. He's got car damage. He's 6 ahead. Piastri 1.1 behind.",2023-09-03 14:29:19,9930,2023-09-03 14:29:27
race,18,4.6 back to Jean.,2023-09-03 14:29:19,5493,2023-09-03 14:29:23
race,81,"Stroll already 0.9. Let's go get Lawson.",2023-09-03 14:29:18,5834,2023-09-03 14:29:22
race,11,Six laps to go. Mode 8. Mode 8.,2023-09-03 14:29:12,6325,2023-09-03 14:29:19
race,55,Charge point 3 behind.,2023-09-03 14:29:14,5152,2023-09-03 14:29:17
race,16,Energy is good.,2023-09-03 14:29:12,5365,2023-09-03 14:29:17
race,24,Suggest one toggle forward on bias.,2023-09-03 14:29:10,5856,2023-09-03 14:29:16
race,63,Copy. Six laps remaining.,2023-09-03 14:29:01,6645,2023-09-03 14:29:07
race,63,"That's it. All right.",2023-09-03 14:28:55,4853,2023-09-03 14:29:02
race,10,Zhou did a 26.3 and Verstappen behind did a 25.9.,2023-09-03 14:28:52,8330,2023-09-03 14:29:02
race,14,So Norris is 2.2 ahead. Similar age tyres.,2023-09-03 14:28:49,7520,2023-09-03 14:28:59
race,24,We need slower apex speed turn 4 and 5 for better exit.,2023-09-03 14:28:16,12981,2023-09-03 14:28:48
race,2,"Perez, PP, we appeal with the aero. Appeal with the damage on the wing.",2023-09-03 14:28:37,8010,2023-09-03 14:28:45
race,24,We are clear to halt.,2023-09-03 14:28:43,4746,2023-09-03 14:28:45
race,10,And gap to Joe ahead 1.6.,2023-09-03 14:28:38,5962,2023-09-03 14:28:44
race,40,"Eight more laps. Bottas, big tyre dagger. We will catch him for P10. Big tyre dagger ahead of you.",2023-09-03 14:28:26,11146,2023-09-03 14:28:43
race,55,"That's 0.68.",2023-09-03 14:28:35,5194,2023-09-03 14:28:40
race,44,"Okay, nice work Lewis. Just out 1-0.",2023-09-03 14:28:31,5280,2023-09-03 14:28:40
race,24,You have to resolve the level.,2023-09-03 14:28:32,8544,2023-09-03 14:28:39
race,77,Seven laps to go. Piastri is 10 seconds behind and 1.5 seconds a lap faster. This pace should be OK.,2023-09-03 14:28:17,9418,2023-09-03 14:28:30
race,14,"So Hamilton is now ahead of Norris. He's 3.3 ahead. You've got six and a half laps to go. Six and a half laps.",2023-09-03 14:28:17,11360,2023-09-03 14:28:29
race,55,"10.5 behind. You're doing great.",2023-09-03 14:28:17,6496,2023-09-03 14:28:23
race,2,"Okay, 7 to go. Just ahead of the next car behind me, 27, mid 27.",2023-09-03 14:28:16,7840,2023-09-03 14:28:23
race,4,"Car behind, Alonso, turn 2.",2023-09-03 14:28:15,5301,2023-09-03 14:28:21
race,23,Hamilton behind you has a five second penalty. Hamilton is the next car back. He has a five second penalty.,2023-09-03 14:28:10,8906,2023-09-03 14:28:18
race,63,"That may be debris, turn 3. Yeah, I broke front right tyre. Copy.",2023-09-03 14:27:57,8821,2023-09-03 14:28:06
race,2,What do I have you laughing?,2023-09-03 14:28:01,5813,2023-09-03 14:28:05
race,44,"Yeah, no stress, Lewis. Let's just get on with it because I reckon you've got the pace to have these guys and pull away.",2023-09-03 14:27:53,6560,2023-09-03 14:28:02
race,23,"Alex, set mode 13. Mode 13 to protect the clipping. Mode 13.",2023-09-03 14:27:52,8757,2023-09-03 14:28:00
race,11,Give a back wheel gap.,2023-09-03 14:27:54,4768,2023-09-03 14:27:58
race,40,Mode 7.,2023-09-03 14:27:51,6069,2023-09-03 14:27:58
race,18,"So that's Laws and DRS behind.",2023-09-03 14:27:50,5365,2023-09-03 14:27:56
race,27,Surface temps are coming up. Increase lift and coast to 150 total on the lap.,2023-09-03 14:27:42,9248,2023-09-03 14:27:54
race,44,"No, I said I didn't give him enough space.",2023-09-03 14:27:45,5664,2023-09-03 14:27:52
race,55,"He's trying to pass me around the outside. It's not like that.",2023-09-03 14:27:43,7242,2023-09-03 14:27:50
race,11,"He's not leaving any room, man. Come on. We cannot wait like this.",2023-09-03 14:27:40,8117,2023-09-03 14:27:47
race,44,"Er, I'll get rid of this.",2023-09-03 14:27:36,5749,2023-09-03 14:27:46
race,63,"So no, cars ahead doing 26.6.",2023-09-03 14:27:35,6154,2023-09-03 14:27:41
race,4,Hamilton has a five-second penalty.,2023-09-03 14:27:36,5984,2023-09-03 14:27:41
race,10,"And we've got flashing blue.",2023-09-03 14:27:28,5408,2023-09-03 14:27:33
race,14,"Hamilton's getting held up ahead now. He's 3.7 ahead. Albon 4.3 ahead.",2023-09-03 14:27:24,7946,2023-09-03 14:27:32
race,27,Eight laps to go. Watch traction 2 and 5. Sainz behind is doing 26.6.,2023-09-03 14:27:20,9717,2023-09-03 14:27:30
race,10,26.3.,2023-09-03 14:27:25,5045,2023-09-03 14:27:29
race,20,Seven laps to go.,2023-09-03 14:27:25,5493,2023-09-03 14:27:29
race,10,"So Zhou, last lap.",2023-09-03 14:27:19,5301,2023-09-03 14:27:24
race,1,"This lifted coast is very good, Max.",2023-09-03 14:27:10,6048,2023-09-03 14:27:19
race,55,"Think about brake shape zero. If it makes sense, Checo points 6 behind. Leave me! Copy.",2023-09-03 14:27:04,10464,2023-09-03 14:27:15
race,18,"Sargeant may have damage. Lawson behind is on fresher tyres. 1.7 behind. 26.1. 26.1 for Sargeant, for Lawson behind.",2023-09-03 14:26:57,12384,2023-09-03 14:27:10
race,40,"OK, Piastri 9.10 behind, he's got DRS. Focus on the front. Focus on the front.",2023-09-03 14:27:02,8288,2023-09-03 14:27:09
race,81,Hamilton has been given a five second penalty for that contact.,2023-09-03 14:27:04,6794,2023-09-03 14:27:09
race,55,"We'll be seven laps to go when you cross the line and take 0.7 behind. Entire life is OK, just to the end, should be OK.",2023-09-03 14:26:47,13024,2023-09-03 14:27:01
race,14,"So Hamilton has got five second penalty. You're 4.1 behind him. So Hamilton's got five second penalty.",2023-09-03 14:26:52,8544,2023-09-03 14:27:00
race,44,"Copy, Lewis. We have a five-second penalty.",2023-09-03 14:26:53,5258,2023-09-03 14:26:59
race,77,"OK, that's eight laps to go. We are P10.",2023-09-03 14:26:52,5920,2023-09-03 14:26:59
race,2,"Stay out, stay out.",2023-09-03 14:26:47,5152,2023-09-03 14:26:52
race,81,The first thing is to get past Lawson and then Stroll.,2023-09-03 14:26:46,5621,2023-09-03 14:26:52
race,44,"Using my blind spot, so I don't know where he was.",2023-09-03 14:26:39,6176,2023-09-03 14:26:45
race,44,There we go.,2023-09-03 14:26:33,6048,2023-09-03 14:26:42
race,77,"Okay, everything looks good in our car. Sargeant has damage.",2023-09-03 14:26:33,6304,2023-09-03 14:26:39
race,2,"OK, tyres are OK. We're taking the rest.",2023-09-03 14:26:31,5642,2023-09-03 14:26:39
race,44,"So that gap's all 1.1 to Norris. It's a 26.8 last lap, so you've got good pace, mate.",2023-09-03 14:26:26,8160,2023-09-03 14:26:38
race,40,"OK, Stroll 2 ahead. We don't waste time fighting for pitlanes. We are catching them.",2023-09-03 14:26:26,7754,2023-09-03 14:26:35
race,81,"Okay, so cars are fighting ahead, Oscar. There's an opportunity there.",2023-09-03 14:26:28,6901,2023-09-03 14:26:31
race,18,"So Sargeant was pushing hard to hold off Bottas, so focus on him.",2023-09-03 14:26:21,10208,2023-09-03 14:26:30
race,55,And 0.5 in. He lost the call.,2023-09-03 14:26:22,5621,2023-09-03 14:26:27
race,2,I can tell.,2023-09-03 14:26:21,5002,2023-09-03 14:26:27
race,20,"OK, last lap 26.1. Obviously you're getting influx from the cars in front.",2023-09-03 14:26:18,9760,2023-09-03 14:26:25
race,2,I am damaged. Is that front wing?,2023-09-03 14:26:16,6666,2023-09-03 14:26:23
race,16,Brake balance minus one. Suggestion.,2023-09-03 14:26:16,6432,2023-09-03 14:26:22
race,4,"Suggestion, bottom toggle turn 11. Bottom toggle turn 11.",2023-09-03 14:26:08,7498,2023-09-03 14:26:17
race,1,Eight laps. Gap 11.3.,2023-09-03 14:26:10,6453,2023-09-03 14:26:15
race,77,"You've pushed me off the track. Keep going, keep going. Still OK.",2023-09-03 14:26:07,6773,2023-09-03 14:26:14
race,24,"Zhou, slow down to minimum speed in turn 4, not to braking. Slow down minimum speed turn 4. For better, turn 5.",2023-09-03 14:26:01,13024,2023-09-03 14:26:13
race,63,Eight laps remaining.,2023-09-03 14:26:09,4810,2023-09-03 14:26:13
race,40,Quali lap to the end. Stroll went off ahead of you. Stroll 3 ahead. Quali lap to the end.,2023-09-03 14:25:54,9056,2023-09-03 14:26:03
race,55,Hand point 48.,2023-09-03 14:25:57,5173,2023-09-03 14:26:02
race,44,"It's just under investigation at the moment. It looks like the wind has picked up just in the last lap or so.",2023-09-03 14:25:52,8010,2023-09-03 14:26:01
race,23,Suggest torque 9 for low speed. Torque 9.,2023-09-03 14:25:54,6517,2023-09-03 14:26:01
race,18,"OK, all OK, Lance. Lawson 4 behind, Lawson 4 behind. Get back in your rhythm, you're OK. Lawson 4 behind. Car ahead, Bottas. Car ahead, Bottas.",2023-09-03 14:25:48,12853,2023-09-03 14:25:59
race,63,Three cars ahead. 26.5 last lap.,2023-09-03 14:25:53,5962,2023-09-03 14:25:57
race,10,And last lap two tenths quicker than Zhou.,2023-09-03 14:25:47,6197,2023-09-03 14:25:55
race,77,Use overtake to cancel clip.,2023-09-03 14:25:49,5088,2023-09-03 14:25:52
race,55,0.6 behind. I might do K1 earlier.,2023-09-03 14:25:43,7392,2023-09-03 14:25:51
race,2,"Come on, you can have him back. You can take him back.",2023-09-03 14:25:41,8352,2023-09-03 14:25:50
race,24,Eight laps to go.,2023-09-03 14:25:45,4896,2023-09-03 14:25:49
race,77,"OK, that's 8.10 with nine laps to go.",2023-09-03 14:25:43,5664,2023-09-03 14:25:47
race,81,"Yes, but what do I need to do to get there?",2023-09-03 14:25:43,6090,2023-09-03 14:25:47
race,27,"Good laps, Nico. Tyres are OK and you're actually pulling away from the signs.",2023-09-03 14:25:35,7733,2023-09-03 14:25:45
race,81,Sergeant 27.2.,2023-09-03 14:25:39,5557,2023-09-03 14:25:45
race,63,"So, it looks like everyone's dropping pace currently, George. You're not out of bed with those around you.",2023-09-03 14:25:32,11381,2023-09-03 14:25:42
race,81,"I don't have enough time to get a sergeant.",2023-09-03 14:25:34,5728,2023-09-03 14:25:40
race,14,"So, Hamilton is under investigation. Hamilton ahead is under investigation. So we'll try and keep within five of him. Within five seconds. Hamilton is 4.1.",2023-09-03 14:25:25,11765,2023-09-03 14:25:36
race,18,"OK, Lance, tyres should be good till the end. Keep doing what you're doing. Keep doing the management. Sargeant still holding up Bottas.",2023-09-03 14:25:25,9504,2023-09-03 14:25:34
race,44,The salt was up.,2023-09-03 14:25:24,5109,2023-09-03 14:25:34
race,81,"Lawson, 26.4.",2023-09-03 14:25:23,5600,2023-09-03 14:25:29
race,11,He did the same to Max. See him off.,2023-09-03 14:25:24,5898,2023-09-03 14:25:29
race,2,Reluctant use of attack.,2023-09-03 14:25:23,4938,2023-09-03 14:25:27
race,55,0.7 behind.,2023-09-03 14:25:23,5002,2023-09-03 14:25:27
race,23,"I think they're sponsored.",2023-09-03 14:25:22,5194,2023-09-03 14:25:25
race,40,"Piastri, 2.4 behind. I'll keep you posted on him. We'll focus on the front.",2023-09-03 14:25:17,7584,2023-09-03 14:25:24
race,81,"That's four cars. Car ahead is Lawson. Let's get past Lawson.",2023-09-03 14:25:18,6965,2023-09-03 14:25:24
