session_type,driver_number,transcription,player_ts,duration_ms,inserted_at
race,11,"Safety car, turn 14.",2023-08-27 15:18:56,4853,2023-08-27 15:19:02
race,20,"Verstappen, going. Verstappen, going.",2023-08-27 15:19:01,6410,2023-08-27 15:19:02
race,10,"All right, mate. Six laps. Full focus.",2023-08-27 15:18:56,6368,2023-08-27 15:19:02
race,55,RB1 and mode X. Mode X for the restart.,2023-08-27 15:18:50,7882,2023-08-27 15:18:59
race,81,Safety car turn 14.,2023-08-27 15:19:02,4746,2023-08-27 15:18:58
race,1,"Safer car, turn 14.",2023-08-27 15:18:54,5386,2023-08-27 15:18:57
race,14,Söderkaiser Apex at 14 at the moment.,2023-08-27 15:18:56,5728,2023-08-27 15:18:57
race,11,Safety car at turn 30.,2023-08-27 15:18:46,5344,2023-08-27 15:18:53
race,27,"Safety car has left the leader. Leader Verstappen in 12, safety car in 13.",2023-08-27 15:18:47,9376,2023-08-27 15:18:53
race,40,OK for charge-off. Get ready for the start.,2023-08-27 15:18:46,5813,2023-08-27 15:18:53
race,44,"To the safety car, APEX 13.",2023-08-27 15:18:49,5941,2023-08-27 15:18:52
race,63,"Safety car, turn 13.",2023-08-27 15:18:45,5728,2023-08-27 15:18:52
race,81,"Safety car, turn 13.",2023-08-27 15:18:54,4960,2023-08-27 15:18:50
race,40,"And the rear locking was a full battery. Take care, turn 11.",2023-08-27 15:18:41,7050,2023-08-27 15:18:49
race,14,"Go to race. You're in go on, go race.",2023-08-27 15:18:45,5386,2023-08-27 15:18:47
race,22,"Okay, Verstappen, turn 11. Now it's very slow. Charge off. Okay. Charge off. Okay.",2023-08-27 15:18:39,9930,2023-08-27 15:18:47
race,14,"So there will be six racing laps. You've got good brake tempo. Keep doing what you can. Verstappen's making a gap for the safety car now. You can get a race.",2023-08-27 15:18:33,12917,2023-08-27 15:18:43
race,63,Safety car turn 12.,2023-08-27 15:18:39,5280,2023-08-27 15:18:43
race,23,Safety cars leaving the pack now. So no overlapping cars around. Go race for the restart.,2023-08-27 15:18:35,10421,2023-08-27 15:18:43
race,10,"And it will be just recharge off for the restart. Remember, no overtaking until the control line.",2023-08-27 15:18:33,9738,2023-08-27 15:18:42
race,40,"On let's go, EB11. Looks very difficult conditions. Put a bit more understeer on stability, EB11.",2023-08-27 15:18:32,9354,2023-08-27 15:18:41
race,27,"Safety car is going into 11. Verstappen still with the safety car. Okay, Verstappen is slow now in 11. So it's all bunching up.",2023-08-27 15:18:30,15200,2023-08-27 15:18:40
race,81,Recharge off.,2023-08-27 15:18:45,4832,2023-08-27 15:18:40
race,55,"We've got Hamilton and Lando behind you.",2023-08-27 15:18:33,6688,2023-08-27 15:18:38
race,81,Verstappen dropping back from the safety car now.,2023-08-27 15:18:40,6154,2023-08-27 15:18:38
race,18,Verstappen is just in turn 11 now. It will be six racing laps. Six racing laps.,2023-08-27 15:18:32,8864,2023-08-27 15:18:38
race,20,Verstappen has slowed right down at turn 11. Safety car going away.,2023-08-27 15:18:35,7029,2023-08-27 15:18:37
race,1,"As I say, so brake bias, offset max and caution turn 1.",2023-08-27 15:18:28,6794,2023-08-27 15:18:33
race,40,Charge on mode 3. Charge on mode 3 when you can.,2023-08-27 15:18:23,8586,2023-08-27 15:18:32
race,55,"And RB1, RB1 for the Verstappen.",2023-08-27 15:18:23,7306,2023-08-27 15:18:30
race,23,Get as big a stop as you can into 11. I know it will be tough with the pack.,2023-08-27 15:18:24,7200,2023-08-27 15:18:28
race,20,"OK, safety car pulling away. Verstappen's caught back up again.",2023-08-27 15:18:24,8095,2023-08-27 15:18:27
race,63,And the restart will be in Strat 10.,2023-08-27 15:18:20,6688,2023-08-27 15:18:26
race,27,So remember mode RS for the restart.,2023-08-27 15:18:23,6602,2023-08-27 15:18:25
race,10,"Okay, an overtake is available for the restart, but stay in Sock 6, please. The overtake is available.",2023-08-27 15:18:14,10101,2023-08-27 15:18:24
race,11,"Okay, tyres are cold. Tyres will be cold for everyone. Do B-Charge off. B-Charge off.",2023-08-27 15:18:12,10997,2023-08-27 15:18:24
race,55,"VK2 on, pit turn 7 for the rolling start.",2023-08-27 15:18:14,7456,2023-08-27 15:18:23
race,22,"And let's go offset minus one.",2023-08-27 15:18:11,5258,2023-08-27 15:18:16
race,18,"Tyres on the low side. It's going to be the same for everybody. It will be run, switch, race. Run, switch, race.",2023-08-27 15:18:07,10549,2023-08-27 15:18:16
race,55,How many racing laps? Six. Six.,2023-08-27 15:18:04,7733,2023-08-27 15:18:15
race,14,"So, at the restart, will you run switch race?",2023-08-27 15:18:12,6005,2023-08-27 15:18:15
race,63,"There will be a rolling start procedure and the safety car will enter the pitlane at the end of this lap. Coming. Could you put the Norris on board on your screen? Just let me know if he's inside or out. Down the sound straight. I think it's going to be too delayed to be of any use to you. I'll try and keep an eye on GPS and let you know.",2023-08-27 15:17:43,27744,2023-08-27 15:18:15
race,27,"Six laps at the restart. That'll be six laps, six racing laps. OK, safety car is in nine. Sure. Verstappen still with the safety car.",2023-08-27 15:18:05,15733,2023-08-27 15:18:14
race,81,"So, switches are good for the restart. We'll just do the recharge button. When you get there, you'll need to use the overtake button again, same as previous.",2023-08-27 15:18:08,10698,2023-08-27 15:18:14
race,44,"And for these conditions we say Strat 10 will be the best, so Strat 10.",2023-08-27 15:18:07,6069,2023-08-27 15:18:14
race,40,"Safety car in this lap, safety car in this lap, rolling start, racing from the line.",2023-08-27 15:18:01,9312,2023-08-27 15:18:10
race,4,"Strat 10 confirm. Yes, I film in Strat 10.",2023-08-27 15:18:05,8586,2023-08-27 15:18:09
race,55,Safety car in this lap will be rolling start. Rolling start. Copy.,2023-08-27 15:17:56,10037,2023-08-27 15:18:06
race,14,"The safety car will come in the pits at the end of this lap and it'll be a rolling start. Just remember that turn 1 is the most dangerous place and turn 11. And tyres are definitely going to be on the cold side. For everybody, you're doing a good job but they will be cool for everyone.",2023-08-27 15:17:47,20128,2023-08-27 15:18:05
race,22,And safety car in. Safety car in this lap. It will be a rolling start. Racing from start to finish.,2023-08-27 15:17:55,11253,2023-08-27 15:18:03
race,4,That will be six laps of race remaining. Six laps.,2023-08-27 15:17:58,7605,2023-08-27 15:18:03
race,31,There will be six laps remaining.,2023-08-27 15:17:56,5834,2023-08-27 15:18:01
race,27,Safety car is in turn 8. Go ahead. How many laps to go up the end of this one?,2023-08-27 15:17:57,9610,2023-08-27 15:18:01
race,10,"If you need it, you've got mid 3 available for a little bit more stability. Mid corner.",2023-08-27 15:17:51,9930,2023-08-27 15:17:59
race,18,"Rolling start confirm. Rolling start confirm. Next turn point. Reminder, turn 1 and 11 braking will be poor. Turn 1 and 11 braking will be poor.",2023-08-27 15:17:46,14133,2023-08-27 15:17:57
race,4,"Okay, safety car will come in this lap. Safety car is coming in this lap. Rolling start procedure.",2023-08-27 15:17:49,10634,2023-08-27 15:17:55
race,31,"OK, so the safety car is going to box this lap and it will be a rolling start.",2023-08-27 15:17:47,8394,2023-08-27 15:17:53
race,44,"So, safety car will be in this lap. It will be a rolling restart.",2023-08-27 15:17:47,8053,2023-08-27 15:17:53
race,20,Safety car will enter the pits. Rolling start confirmed. Copy that.,2023-08-27 15:17:46,8650,2023-08-27 15:17:52
race,11,And a bowling start.,2023-08-27 15:17:47,5045,2023-08-27 15:17:51
race,1,"OK, safety car will enter the pits this lap and I can confirm it's a rolling start.",2023-08-27 15:17:44,9376,2023-08-27 15:17:51
race,81,Safety car will enter the pits this lap. Rolling start confirmed.,2023-08-27 15:17:52,7242,2023-08-27 15:17:51
race,10,"Okay, so safety car in this lap. There will be six laps remaining at the end of the lap.",2023-08-27 15:17:43,8544,2023-08-27 15:17:50
race,23,"OK, so rolling start confirmed.",2023-08-27 15:17:46,5472,2023-08-27 15:17:48
race,11,"Okay, safety car will pit at the end of this lap.",2023-08-27 15:17:43,6133,2023-08-27 15:17:47
race,27,"OK, Nico, it will be a rolling start.",2023-08-27 15:17:48,6197,2023-08-27 15:17:46
race,4,"Yeah, I'm just losing tyre temp now behind the safety car. It's better you just box this. Okay, understood.",2023-08-27 15:17:37,11637,2023-08-27 15:17:46
race,40,"And that might be a race of survival now. So if we keep it on track, others may do mistakes. Keep it clean. Safety car should come in this lap. I keep you posted.",2023-08-27 15:17:33,12618,2023-08-27 15:17:45
race,1,"So, Max, we're around 10 to 15 degrees away from a better operating window on the tyres, so please caution on the restart. Brake bias offset.",2023-08-27 15:17:29,14986,2023-08-27 15:17:44
race,55,"Try your best with tyre warming, obviously.",2023-08-27 15:17:35,6709,2023-08-27 15:17:42
race,11,"It's going to be tricky at the restart.",2023-08-27 15:17:33,5130,2023-08-27 15:17:38
race,18,"We can lean into high speed to build some bulk temp laps. They're still on the low side tyres.",2023-08-27 15:17:31,9546,2023-08-27 15:17:37
race,14,So try to use the high speed if you can to put temperature in.,2023-08-27 15:17:32,6581,2023-08-27 15:17:36
race,81,"So there are seven laps, including this one.",2023-08-27 15:17:36,6048,2023-08-27 15:17:33
race,27,"Visibility on the straight back here is very, very poor still. Understood, Nico. We'll feed that back.",2023-08-27 15:17:25,11936,2023-08-27 15:17:32
race,11,"Hey, these tyres are cold.",2023-08-27 15:17:28,5237,2023-08-27 15:17:31
race,23,"Copy that. So this should be our final lap. We're waiting for confirmation before the restart.",2023-08-27 15:17:23,10656,2023-08-27 15:17:31
race,20,"OK, so the safety car will come in at the end of this lap, I expect. I'll confirm later around the lap, but that's the plan.",2023-08-27 15:17:24,10122,2023-08-27 15:17:30
race,63,"You're going to have to give me feedback down the south finish straight. Once the race starts, give me a 1.0 bit.",2023-08-27 15:17:20,9866,2023-08-27 15:17:30
race,23,"Yes, but the visibility might help me.",2023-08-27 15:17:18,5792,2023-08-27 15:17:20
race,81,Visibility on the front straight is pretty low. Understood.,2023-08-27 15:17:18,9120,2023-08-27 15:17:20
race,55,"Yeah, I cannot see on the street still. Copy, understood.",2023-08-27 15:17:10,8821,2023-08-27 15:17:20
race,18,"You've got room to work more on the brakes, Lance. They're still low, so work on tyres and brakes.",2023-08-27 15:17:11,7626,2023-08-27 15:17:16
race,23,"Alex, we are expecting some more rain in about seven minutes, but it should be a light shower, so it should be manageable on this tyre.",2023-08-27 15:17:08,8992,2023-08-27 15:17:15
race,40,"OK, so tyres are on the low side. Tyres on the low side, same for the other car. We try to do as best as we can. Keep it on track.",2023-08-27 15:17:03,10442,2023-08-27 15:17:11
race,11,"OK. How many red laps are we going to have? We'll have six laps racing. Six racing laps.",2023-08-27 15:16:51,8608,2023-08-27 15:17:01
race,81,"Oscar, there could be more rain in seven or eight minutes, but it should be lighter than the heavy stuff that we have.",2023-08-27 15:16:58,10250,2023-08-27 15:16:59
race,1,Brake temperature has started to pick up. Keep it up.,2023-08-27 15:16:52,6240,2023-08-27 15:16:58
race,55,"RB8, RB8.",2023-08-27 15:16:52,5749,2023-08-27 15:16:57
race,23,"OK, so stay out and we'll go across the timing line.",2023-08-27 15:16:52,6368,2023-08-27 15:16:56
race,11,"OK, an update on the weather. Could be some more rain in about seven minutes, but only light. Nothing like we've just seen.",2023-08-27 15:16:40,11829,2023-08-27 15:16:51
race,1,Keep working the tyres.,2023-08-27 15:16:47,4874,2023-08-27 15:16:50
race,44,Just keep building temp.,2023-08-27 15:16:42,4746,2023-08-27 15:16:47
race,81,Safety car will stay out now. We expect the safety car to come in at the end of the following lap.,2023-08-27 15:16:40,10229,2023-08-27 15:16:42
race,1,"In terms of weather update, maybe some light rain expected in 6-7 minutes, Max. It is only light.",2023-08-27 15:16:30,11104,2023-08-27 15:16:41
race,44,So expect one more lap behind safety car.,2023-08-27 15:16:36,5322,2023-08-27 15:16:41
race,27,Where you have it now is fine. That plus shape one will be fine. And then just adjust. So safety car is with Verstappen in turn 13.,2023-08-27 15:16:34,12149,2023-08-27 15:16:41
race,22,"Multi P7* position 9. Copy Yuki. It's going to be the same for everybody. Brakes are OK at the moment. Focus on tyres when you can.",2023-08-27 15:16:19,17845,2023-08-27 15:16:35
race,55,"I go high R-B. Remind me to go low R-B. Copy, understood. How are the conditions? Visibility is very poor. Understood. Rain expected. Copy. Poor visibility in inters and rain expected. More rain in 7 minutes.",2023-08-27 15:16:04,29024,2023-08-27 15:16:35
race,44,Brake balance good today.,2023-08-27 15:16:26,4853,2023-08-27 15:16:34
race,81,Suggest brake balance rearwards two clicks as fronts are cold.,2023-08-27 15:16:28,7306,2023-08-27 15:16:28
race,23,Keep working the brakes. Big stop into 11 if you can. Just do as much as you can.,2023-08-27 15:16:21,8650,2023-08-27 15:16:26
race,31,"Okay, Esteban, if you want, you can go forwards a couple of positions. Diff mid and diff high speed. Safety car, stay out.",2023-08-27 15:16:18,10229,2023-08-27 15:16:26
race,10,"So happy to overlift him a little bit on exit to generate a bit more rear temp, as well as some brake overlap if you need to.",2023-08-27 15:16:06,15285,2023-08-27 15:16:23
race,20,"Obviously, there's another lap to do.",2023-08-27 15:16:18,5258,2023-08-27 15:16:22
race,14,"So maybe in eight minutes there's some very light rain, but nothing serious.",2023-08-27 15:16:17,7669,2023-08-27 15:16:21
race,11,Positive on the brakes when you can.,2023-08-27 15:16:14,5386,2023-08-27 15:16:19
race,1,And make sure you keep that nice and positive on the brakes as well.,2023-08-27 15:16:13,6410,2023-08-27 15:16:19
race,4,"Ok, Lando, focus on warming the front tyres. Suggestion, more pre-balance, rearwards two clicks for the race start.",2023-08-27 15:16:13,10250,2023-08-27 15:16:18
race,20,Safety car has Verstappen behind him at the moment.,2023-08-27 15:16:12,6730,2023-08-27 15:16:16
race,40,"And we have one more lap for the safety car, one more lap for the safety car.",2023-08-27 15:16:09,7306,2023-08-27 15:16:15
race,27,"Rearwards. Normally we're a bit forward from where we run in the dry. So that would be very rearwards.",2023-08-27 15:16:09,8949,2023-08-27 15:16:12
race,22,"Your tyre is so cold. Oh my god, it's so slow. It's a sippy car.",2023-08-27 15:16:04,8031,2023-08-27 15:16:10
race,27,"So, right now, where your brake balance is, we should come 2% rearward for normal interrunning.",2023-08-27 15:15:59,10058,2023-08-27 15:16:04
race,20,"You've got three seconds. They're slowing down. They're slowing down in front of you. Right up with them now. Yep.",2023-08-27 15:16:00,8522,2023-08-27 15:16:04
race,10,"Tyres just completely falling off the window. Yeah, copy that.",2023-08-27 15:15:53,9397,2023-08-27 15:16:02
race,1,Keep working the brakes.,2023-08-27 15:15:57,4896,2023-08-27 15:16:01
race,40,"OK, I know it's not easy. We try to keep working on brakes and tyres. Same for everyone.",2023-08-27 15:15:45,9056,2023-08-27 15:15:53
race,18,"OK, we can go to out two, Lance, out two. A little bit more forward on brake balance.",2023-08-27 15:15:43,8117,2023-08-27 15:15:51
race,10,The safety car is so slow.,2023-08-27 15:15:40,8224,2023-08-27 15:15:51
race,22,And six laps of racing.,2023-08-27 15:15:44,4917,2023-08-27 15:15:48
race,20,So there will be six laps remaining once the race restarts.,2023-08-27 15:15:44,7904,2023-08-27 15:15:47
race,55,"Yeah, visibility is 2. We're going to need more than one lap behind the safety car. More than two laps for sure.",2023-08-27 15:15:33,12746,2023-08-27 15:15:46
race,31,"Okay, I just found a couple of minor switch changes for you. Can you go rearwards 1% brake balance please?",2023-08-27 15:15:36,9376,2023-08-27 15:15:45
race,22,"And it's going to be two laps behind the safety car and then we are going to have a rolling start.",2023-08-27 15:15:37,9397,2023-08-27 15:15:45
race,4,"Minor. White 8, 13, position 3. White 8, 13, position 3.",2023-08-27 15:15:38,8650,2023-08-27 15:15:44
race,10,"Okay, mate, so let's work these tyres.",2023-08-27 15:15:34,7072,2023-08-27 15:15:42
race,63,"So this is going to be two laps, two laps behind the safety car.",2023-08-27 15:15:27,8224,2023-08-27 15:15:37
race,20,"Mode slow, please, Kev. Mode slow.",2023-08-27 15:15:33,6069,2023-08-27 15:15:36
race,18,Still expecting two laps behind the safety car lines. Keep the tyre temps up as much as you can. Tyres and brakes.,2023-08-27 15:15:27,8906,2023-08-27 15:15:33
race,1,Work the brakes.,2023-08-27 15:15:31,4746,2023-08-27 15:15:32
race,14,"So we've got two laps of following the safety car. This is the first one. Keep trying to build up your brake temps.",2023-08-27 15:15:26,9738,2023-08-27 15:15:30
race,1,It will be tricky on the restart with the tyres.,2023-08-27 15:15:21,6154,2023-08-27 15:15:27
